pmid,start_line,end_line
29101473.0,529924,530203
29112965.0,530205,530471
29120038.0,530473,530692
29122595.0,530694,530913
29122666.0,530915,531191
29122827.0,531193,531411
29122849.0,531413,531600
29132306.0,531602,531931
29132403.0,531933,532201
29139111.0,532203,532429
29143067.0,532431,532725
29143671.0,532727,533077
29145069.0,533079,533424
29150689.0,533426,533584
29151152.0,533586,533788
29158628.0,533790,534111
29159670.0,534113,534360
29170008.0,534362,534489
29177755.0,534491,534745
29180596.0,534747,534981
29187566.0,534983,535209
29195231.0,535211,535475
29202693.0,535477,535673
2922397.0,535675,535855
29225355.0,535857,536125
29228374.0,536127,536409
29232707.0,536411,536584
29232719.0,536586,536803
29236738.0,536805,537108
29241570.0,537110,537295
29255019.0,537297,537573
29257958.0,537575,537760
29259121.0,537762,537992
29260396.0,537994,538305
29265526.0,538307,538498
29275164.0,538500,538727
29275166.0,538729,538973
29281032.0,538975,539177
29281064.0,539179,539419
29286829.0,539421,539607
29287150.0,539609,539896
29292374.0,539898,540098
29293391.0,540100,540262
29293518.0,540264,540590
29293613.0,540592,540892
29304111.0,540894,541113
29309428.0,541115,541355
29317538.0,541357,541590
29327440.0,541592,541812
29327510.0,541814,542003
29342221.0,542005,542251
29344831.0,542253,542468
29347909.0,542470,542748
29352079.0,542750,542964
29358068.0,542966,543243
29362081.0,543245,543465
29364547.0,543467,543672
29370369.0,543674,544000
29370753.0,544002,544249
29378820.0,544251,544538
29381266.0,544540,544758
29382740.0,544760,545017
29396709.0,545019,545240
29402214.0,545242,545526
29402302.0,545528,545743
29403515.0,545745,545961
29420811.0,545963,546153
29426290.0,546155,546421
29436476.0,546423,546648
29437777.0,546650,546917
29451311.0,546919,547122
29451888.0,547124,547502
29453091.0,547504,547724
29455261.0,547726,548062
29463772.0,548064,548264
29475898.0,548266,548527
29479358.0,548529,548728
29479714.0,548730,548952
29485999.0,548954,549292
29505629.0,549294,549516
29533128.0,549518,549617
29534529.0,549619,549889
29539638.0,549891,550143
29545467.0,550145,550369
29546443.0,550371,550629
29558449.0,550631,550942
29570878.0,550944,551208
29579310.0,551210,551423
29584935.0,551425,551609
29587637.0,551611,551842
29597009.0,551844,552076
29616394.0,552078,552270
29617389.0,552272,552512
29618467.0,552514,552780
29628142.0,552782,552949
29635249.0,552951,553194
29664234.0,553196,553412
29664958.0,553414,553612
29670640.0,553614,553840
29702186.0,553842,554071
29708601.0,554073,554294
29712755.0,554296,554518
29720555.0,554520,554763
29734440.0,554765,555007
29740466.0,555009,555311
29743237.0,555313,555588
29746459.0,555590,555859
29753136.0,555861,556132
29754325.0,556134,556430
29767790.0,556432,556637
29769571.0,556639,556844
29771294.0,556846,557066
29778985.0,557068,557165
29807585.0,557167,557445
29807587.0,557447,557745
29813101.0,557747,558007
2981888.0,558009,558216
29848487.0,558218,558470
29856862.0,558472,558678
2986143.0,558680,558852
29869742.0,558854,559161
29870861.0,559163,559329
2987807.0,559331,559550
29879173.0,559552,559843
29879919.0,559845,560171
29880686.0,560173,560315
29884624.0,560317,560527
2988938.0,560529,560683
29897103.0,560685,560904
29901832.0,560906,561157
29903724.0,561159,561372
29908279.0,561374,561597
2990910.0,561599,561775
2991266.0,561777,562032
29915302.0,562034,562205
29917151.0,562207,562458
2991894.0,562460,562677
29926336.0,562679,563048
2994015.0,563050,563140
29941552.0,563142,563327
29948366.0,563329,563460
29948658.0,563462,563733
29953466.0,563735,563983
29956114.0,563985,564205
29972722.0,564207,564416
29978299.0,564418,564576
29981138.0,564578,564702
29982479.0,564704,565052
29990328.0,565054,565293
2999157.0,565295,565446
29992284.0,565448,565660
30004144.0,565662,565936
30005064.0,565938,566143
30010025.0,566145,566281
30020530.0,566283,566459
30025021.0,566461,566681
30025026.0,566683,566953
3002907.0,566955,567194
30030405.0,567196,567346
30035321.0,567348,567617
30036360.0,567619,567790
30038634.0,567792,568020
30039463.0,568022,568222
30041084.0,568224,568517
30043259.0,568519,568786
30043374.0,568788,568985
30057343.0,568987,569204
3006070.0,569206,569376
30062652.0,569378,569646
30062763.0,569648,569904
30080620.0,569906,570137
30080854.0,570139,570466
30086516.0,570468,570690
30087346.0,570692,570860
30092654.0,570862,571030
3009452.0,571032,571181
30097269.0,571183,571372
30104609.0,571374,571603
30110937.0,571605,571837
30113770.0,571839,572124
30126870.0,572126,572347
30137393.0,572349,572546
3015736.0,572548,572660
30157757.0,572662,573038
30160312.0,573040,573249
30166407.0,573251,573467
30168136.0,573469,573695
30180802.0,573697,573963
30187155.0,573965,574236
30191251.0,574238,574458
30194092.0,574460,574638
30199528.0,574640,574892
30201823.0,574894,575111
30202064.0,575113,575276
30208841.0,575278,575656
30213868.0,575658,575919
30220503.0,575921,576193
30222757.0,576195,576445
30233610.0,576447,576712
30238472.0,576714,576946
30240197.0,576948,577128
30242535.0,577130,577353
30245698.0,577355,577578
30257861.0,577580,577843
30257934.0,577845,578107
3025847.0,578109,578373
3025853.0,578375,578595
30262552.0,578597,578804
30289553.0,578806,579029
30290770.0,579031,579309
30295904.0,579311,579515
30301220.0,579517,579752
30301773.0,579754,580004
30305373.0,580006,580274
30326829.0,580276,580490
30326832.0,580492,580775
30327994.0,580777,581075
30341662.0,581077,581328
30348316.0,581330,581587
30348817.0,581589,581803
30349547.0,581805,582001
30351458.0,582003,582268
30356996.0,582270,582477
30369939.0,582479,582746
30375131.0,582748,582975
3038674.0,582977,583209
30389804.0,583211,583373
30397259.0,583375,583587
30410018.0,583589,583752
30413654.0,583754,583973
30415948.0,583975,584144
30418611.0,584146,584374
30444162.0,584376,584515
30452452.0,584517,584853
30460404.0,584855,585114
30478358.0,585116,585284
30484622.0,585286,585456
30497385.0,585458,585779
30498506.0,585781,586031
30506638.0,586033,586257
30509161.0,586259,586440
30509166.0,586442,586720
30533052.0,586722,587000
30545889.0,587002,587148
30548401.0,587150,587372
30548709.0,587374,587638
30553138.0,587640,587836
30555057.0,587838,588141
30556198.0,588143,588366
30567489.0,588368,588700
30594634.0,588702,588965
30598691.0,588967,589341
30607602.0,589343,589561
30609672.0,589563,589809
30612619.0,589811,590064
30612627.0,590066,590296
30626322.0,590298,590519
30641208.0,590521,590763
30646852.0,590765,591146
30649398.0,591148,591415
30651345.0,591417,591632
30651637.0,591634,591798
30652203.0,591800,592025
3066367.0,592027,592161
30699124.0,592163,592491
30704393.0,592493,592800
30718347.0,592802,593034
30718437.0,593036,593259
30742331.0,593261,593510
30754781.0,593512,593739
30754801.0,593741,593879
30754872.0,593881,594014
30760564.0,594016,594182
30767781.0,594184,594548
30770831.0,594550,594715
30778530.0,594717,595019
30782966.0,595021,595247
30785272.0,595249,595431
30792433.0,595433,595661
30798172.0,595663,595882
30798487.0,595884,596145
30803125.0,596147,596358
30804368.0,596360,596547
30823990.0,596549,596866
30824007.0,596868,597045
30824046.0,597047,597283
30824731.0,597285,597473
30853061.0,597475,597677
30856216.0,597679,597875
30876396.0,597877,598109
30894121.0,598111,598388
30895446.0,598390,598723
30900785.0,598725,598997
30904942.0,598999,599236
30919902.0,599238,599447
30923231.0,599449,599661
30935385.0,599663,599924
30937397.0,599926,600096
30940069.0,600098,600367
30955674.0,600369,600542
30962391.0,600544,600767
30962394.0,600769,600960
30979945.0,600962,601180
30980686.0,601182,601412
30990862.0,601414,601742
30997296.0,601744,602061
31024048.0,602063,602278
31035293.0,602280,602498
31072025.0,602500,602695
31089185.0,602697,602993
31123331.0,602995,603255
31147714.0,603257,603495
31161230.0,603497,603755
31206092.0,603757,604018
31208334.0,604020,604393
31240772.0,604395,604641
31311506.0,604643,604943
3131533.0,604945,605091
31370805.0,605093,605407
31437808.0,605409,605634
3149198.0,605636,605790
31518373.0,605792,606049
31541257.0,606051,606235
31569565.0,606237,606611
31596499.0,606613,606832
31598087.0,606834,607057
3162548.0,607059,607269
31661499.0,607271,607544
31673914.0,607546,607777
31713923.0,607779,607992
3172237.0,607994,608253
31724182.0,608255,608468
31747415.0,608470,608690
31749312.0,608692,608714
31752696.0,608716,609069
31766569.0,609071,609424
31779909.0,609426,609633
31787988.0,609635,609913
3180271.0,609915,610049
31805143.0,610051,610354
3182817.0,610356,610633
31852439.0,610635,610959
31856712.0,610961,611282
31861651.0,611284,611455
31981430.0,611457,611659
31988631.0,611661,611831
32005156.0,611833,612126
32005391.0,612128,612424
32035249.0,612426,612650
32046650.0,612652,612887
32119117.0,612889,613110
32130107.0,613112,613328
32186464.0,613330,613545
32231277.0,613547,613716
3224829.0,613718,613892
32303662.0,613894,614111
32328402.0,614113,614335
32344464.0,614337,614554
32499790.0,614556,614886
32584851.0,614888,615209
32631406.0,615211,615463
32680974.0,615465,615683
3277162.0,615685,615923
32843434.0,615925,616151
32851437.0,616153,616461
32867687.0,616463,616689
32873245.0,616691,617003
33050902.0,617005,617278
33077811.0,617280,617498
33090664.0,617500,617712
33096992.0,617714,617950
33175845.0,617952,618214
33311570.0,618216,618434
33368860.0,618436,618660
33452487.0,618662,618829
33458938.0,618831,619018
33494250.0,619020,619327
33523901.0,619329,619497
3357887.0,619499,619777
33606812.0,619779,620036
33622237.0,620038,620366
33631796.0,620368,620592
3366363.0,620594,620720
33742087.0,620722,620889
33742112.0,620891,621116
33772993.0,621118,621392
33826745.0,621394,621584
33841461.0,621586,621826
33846264.0,621828,622030
33856425.0,622032,622237
33918544.0,622239,622472
3396861.0,622474,622806
3399379.0,622808,622978
33995435.0,622980,623168
3419419.0,623170,623431
34233625.0,623433,623677
34245624.0,623679,623849
34265872.0,623851,624085
34268482.0,624087,624441
3428265.0,624443,624608
34319424.0,624610,624923
3436948.0,624925,625108
34416870.0,625110,625343
34452913.0,625345,625511
3447748.0,625513,625754
34587329.0,625756,625982
34591638.0,625984,626123
34597584.0,626125,626292
34631342.0,626294,626546
3467349.0,626548,626705
3475528.0,626707,626909
34776747.0,626911,627127
34837389.0,627129,627322
34962095.0,627324,627485
34978122.0,627487,627562
3502710.0,627564,627767
3512536.0,627769,627867
35183125.0,627869,628195
3522564.0,628197,628498
35275252.0,628500,628810
35294003.0,628812,629048
3532034.0,629050,629243
3532122.0,629245,629461
35328010.0,629463,629688
35371153.0,629690,629919
35498680.0,629921,630176
35543494.0,630178,630343
35574141.0,630345,630516
35581536.0,630518,630802
35599880.0,630804,631132
35640133.0,631134,631175
35671323.0,631177,631407
35721582.0,631409,631730
35782726.0,631732,632005
35796344.0,632007,632211
35840482.0,632213,632273
35861696.0,632275,632524
35867182.0,632526,632762
35876146.0,632764,633031
35890433.0,633033,633258
35893627.0,633260,633480
35918413.0,633482,633679
35922428.0,633681,633876
35957532.0,633878,634151
3596228.0,634153,634517
3596247.0,634519,634706
35972963.0,634708,634877
35999561.0,634879,635046
36005383.0,635048,635267
36040902.0,635269,635477
36045577.0,635479,635665
36047828.0,635667,635863
36050782.0,635865,636128
36050832.0,636130,636382
36066192.0,636384,636609
36070002.0,636611,636836
36072324.0,636838,637133
36073937.0,637135,637318
36073948.0,637320,637555
36079583.0,637557,637822
36083267.0,637824,638006
36098668.0,638008,638235
36100609.0,638237,638388
36102037.0,638390,638482
36104957.0,638484,638699
36111860.0,638701,638938
36111993.0,638940,639189
36113675.0,639191,639359
36114820.0,639361,639611
36121453.0,639613,639907
36127632.0,639909,640138
36130304.0,640140,640382
36131495.0,640384,640659
36136965.0,640661,640937
36140800.0,640939,641202
36148792.0,641204,641473
36155239.0,641475,641695
36158585.0,641697,641879
36161933.0,641881,642231
36164819.0,642233,642467
36168438.0,642469,642837
36173333.0,642839,643103
36173348.0,643105,643328
36175574.0,643330,643488
36180833.0,643490,643859
36180934.0,643861,644144
36184182.0,644146,644330
36194012.0,644332,644557
36217105.0,644559,644792
36221195.0,644794,645009
36223073.0,645011,645196
36224518.0,645198,645565
36225880.0,645567,645914
36226300.0,645916,646139
36227066.0,646141,646392
36227084.0,646394,646599
36229611.0,646601,646773
36232684.0,646775,646999
36235327.0,647001,647269
36247610.0,647271,647566
36259272.0,647568,647843
36265405.0,647845,648069
36266960.0,648071,648275
36266961.0,648277,648502
36271945.0,648504,648845
36273546.0,648847,649057
36275532.0,649059,649385
36275546.0,649387,649632
36281214.0,649634,649893
36282971.0,649895,650212
36293196.0,650214,650441
36305873.0,650443,650633
36307423.0,650635,650764
36307986.0,650766,651022
36316635.0,651024,651321
36319608.0,651323,651507
36319954.0,651509,651757
36321716.0,651759,651996
36327321.0,651998,652243
36331355.0,652245,652329
36345007.0,652331,652531
36345780.0,652533,652795
36345913.0,652797,653025
36349965.0,653027,653289
36350247.0,653291,653599
36350935.0,653601,653850
36354146.0,653852,654133
36355988.0,654135,654341
36365355.0,654343,654554
36368482.0,654556,654758
36382905.0,654760,654918
36383026.0,654920,655172
36385527.0,655174,655357
36387975.0,655359,655544
36388478.0,655546,655760
36388509.0,655762,656095
36388550.0,656097,656399
36388551.0,656401,656755
36388593.0,656757,657047
36394374.0,657049,657217
36396706.0,657219,657393
36397013.0,657395,657664
36404129.0,657666,657876
36404928.0,657878,658055
36420031.0,658057,658379
36423343.0,658381,658544
36430424.0,658546,658765
36432819.0,658767,658996
36437775.0,658998,659266
36437932.0,659268,659550
36440497.0,659552,659800
36440987.0,659802,660069
36444538.0,660071,660297
36447436.0,660299,660638
36448658.0,660640,660832
36457304.0,660834,660969
36461635.0,660971,661099
36470594.0,661101,661266
36472157.0,661268,661489
36482115.0,661491,661719
36482291.0,661721,662105
36484138.0,662107,662333
36495013.0,662335,662490
36501283.0,662492,662793
36505298.0,662795,663056
36506330.0,663058,663293
36507372.0,663295,663483
36508138.0,663485,663749
36508348.0,663751,664018
36513676.0,664020,664178
36523626.0,664180,664450
36529716.0,664452,664771
36533711.0,664773,665025
36539632.0,665027,665324
36542628.0,665326,665586
36546022.0,665588,665652
36547703.0,665654,666048
36555358.0,666050,666195
36555363.0,666197,666499
36555534.0,666501,666716
36557292.0,666718,666947
36562877.0,666949,667253
36564460.0,667255,667437
36564657.0,667439,667696
36564721.0,667698,667983
36573016.0,667985,668223
36575905.0,668225,668446
36575924.0,668448,668678
36577386.0,668680,668864
36585973.0,668866,669097
36588161.0,669099,669474
36589048.0,669476,669696
36589078.0,669698,669962
36589123.0,669964,670250
36589128.0,670252,670610
36603079.0,670612,670743
36613450.0,670745,671049
36614175.0,671051,671312
36616197.0,671314,671543
36616288.0,671545,671838
36618657.0,671840,672151
36618673.0,672153,672427
36619433.0,672429,672762
36621865.0,672764,673007
36625555.0,673009,673256
36627574.0,673258,673480
36629271.0,673482,673705
36635964.0,673707,673951
36636793.0,673953,674167
36642074.0,674169,674439
36646891.0,674441,674615
36648157.0,674617,674794
36652483.0,674796,675106
36653749.0,675108,675426
36658178.0,675428,675655
36662257.0,675657,675909
36672935.0,675911,676139
36678955.0,676141,676428
36679015.0,676430,676748
36681862.0,676750,676985
36683443.0,676987,677201
36683566.0,677203,677421
36684736.0,677423,677667
36684771.0,677669,677909
36688967.0,677911,678211
36691663.0,678213,678363
36691698.0,678365,678593
36692976.0,678595,678759
36703577.0,678761,679027
36705476.0,679029,679264
36708192.0,679266,679471
36713079.0,679473,679756
36714756.0,679758,680029
36715587.0,680031,680283
36717785.0,680285,680667
36718951.0,680669,680894
36721267.0,680896,681055
36721376.0,681057,681301
36722259.0,681303,681518
36723989.0,681520,681775
36737660.0,681777,682004
36737696.0,682006,682224
36740649.0,682226,682497
36743547.0,682499,682813
36745523.0,682815,683030
36745624.0,683032,683204
36750803.0,683206,683516
36753568.0,683518,683763
36754893.0,683765,684044
36759580.0,684046,684217
36768554.0,684219,684451
36771522.0,684453,684672
36773263.0,684674,684966
36775906.0,684968,685165
36786691.0,685167,685446
36818875.0,685448,685705
36824505.0,685707,685869
36836625.0,685871,686091
36843261.0,686093,686291
36844097.0,686293,686634
36850425.0,686636,687058
36853191.0,687060,687261
36854668.0,687263,687462
36856086.0,687464,687724
36864608.0,687726,687918
36866429.0,687920,688191
36866706.0,688193,688436
36869653.0,688438,688657
36875566.0,688659,689005
36875585.0,689007,689292
36875610.0,689294,689695
36875617.0,689697,689924
36884355.0,689926,690140
36890232.0,690142,690357
36891878.0,690359,690577
36894953.0,690579,690928
36896653.0,690930,691137
36903955.0,691139,691289
36905845.0,691291,691539
36913001.0,691541,691845
36925963.0,691847,692234
36927156.0,692236,692465
36928335.0,692467,692725
36928774.0,692727,692875
36929631.0,692877,693096
36931522.0,693098,693314
36935928.0,693316,693698
36938972.0,693700,693967
36943781.0,693969,694185
36943844.0,694187,694588
36946727.0,694590,694917
36952017.0,694919,695156
36964601.0,695158,695412
36964900.0,695414,695666
36967717.0,695668,695889
36968417.0,695891,696152
36974884.0,696154,696376
36975962.0,696378,696697
36981006.0,696699,696971
36985635.0,696973,697183
36986978.0,697185,697414
36986996.0,697416,697584
36991439.0,697586,697790
36993845.0,697792,698077
36995637.0,698079,698281
36999611.0,698283,698500
37000811.0,698502,698899
3700388.0,698901,699115
37008499.0,699117,699436
37010631.0,699438,699762
37010681.0,699764,700020
37017106.0,700022,700184
37017144.0,700186,700382
37018076.0,700384,700549
37019418.0,700551,700722
37030327.0,700724,700959
37031436.0,700961,701262
37036421.0,701264,701497
37038106.0,701499,701711
37040571.0,701713,702000
37043497.0,702002,702276
37046216.0,702278,702495
37048307.0,702497,702741
37052178.0,702743,702967
37052727.0,702969,703220
37060869.0,703222,703490
37061865.0,703492,703705
37062384.0,703707,703920
37067898.0,703922,704208
37068119.0,704210,704744
37070560.0,704746,704983
37070964.0,704985,705629
37071784.0,705631,705910
37093289.0,705912,706154
37093290.0,706156,706517
37094478.0,706519,706790
37101396.0,706792,707017
37102161.0,707019,707301
37102770.0,707303,707488
37103989.0,707490,707699
37107266.0,707701,707874
37111838.0,707876,707990
37113598.0,707992,708319
37116226.0,708321,708571
37123832.0,708573,708882
37124872.0,708884,709148
37127254.0,709150,709320
37131220.0,709322,709641
37142751.0,709643,709904
37142873.0,709906,710221
37147346.0,710223,710431
37149228.0,710433,710731
37151290.0,710733,711152
37152158.0,711154,711435
37155015.0,711437,711664
37156701.0,711666,711827
37159650.0,711829,712013
37165143.0,712015,712343
37166602.0,712345,712452
37170627.0,712454,712733
37170764.0,712735,712946
37170821.0,712948,713158
37178357.0,713160,713438
37188493.0,713440,713637
37188973.0,713639,713956
37194956.0,713958,714141
37195892.0,714143,714368
37212042.0,714370,714561
37219338.0,714563,714792
37223316.0,714794,715030
37223800.0,715032,715378
37229121.0,715380,715659
37231352.0,715661,715870
37232380.0,715872,716078
37233025.0,716080,716330
37235028.0,716332,716556
37243763.0,716558,716975
37245767.0,716977,717283
37246567.0,717285,717505
37248257.0,717507,717674
37249039.0,717676,717937
37250769.0,717939,718097
37251753.0,718099,718417
37251765.0,718419,718745
37254611.0,718747,718861
37264570.0,718863,719058
37269444.0,719060,719345
37273069.0,719347,719601
37274744.0,719603,719834
37275168.0,719836,720193
37286026.0,720195,720394
37290549.0,720396,720612
37293701.0,720614,720804
37293848.0,720806,721020
37300534.0,721022,721298
37300848.0,721300,721493
37301980.0,721495,721570
37306056.0,721572,721789
37306069.0,721791,722003
37309363.0,722005,722353
37309374.0,722355,722622
37309443.0,722624,722893
37309476.0,722895,723043
37309477.0,723045,723334
37309541.0,723336,723607
37311198.0,723609,723884
37312866.0,723886,724105
37313012.0,724107,724386
37313220.0,724388,724601
37313300.0,724603,724788
37315361.0,724790,725047
37324707.0,725049,725383
37326336.0,725385,725608
37329482.0,725610,725976
37331633.0,725978,726153
37335933.0,726155,726383
37336378.0,726385,726606
37339339.0,726608,726878
37339931.0,726880,727091
37341033.0,727093,727269
37341790.0,727271,727470
37346683.0,727472,727736
37348450.0,727738,727941
37349934.0,727943,728194
37350263.0,728196,728400
37351221.0,728402,728707
37352204.0,728709,728960
37357571.0,728962,729244
37368984.0,729246,729516
37372375.0,729518,729725
37373152.0,729727,729951
37373558.0,729953,730120
37375939.0,730122,730387
37375981.0,730389,730571
37377813.0,730573,730772
37384360.0,730774,731114
37396792.0,731116,731236
37403373.0,731238,731454
37403650.0,731456,731651
37403778.0,731653,731862
37408013.0,731864,732134
37408307.0,732136,732374
37410701.0,732376,732811
3741390.0,732813,733022
37429215.0,733024,733221
37430212.0,733223,733514
37434355.0,733516,733773
3743547.0,733775,733967
37440605.0,733969,734093
37440932.0,734095,734408
37441182.0,734410,734801
37443398.0,734803,735094
37447017.0,735096,735339
37450243.0,735341,735574
37454374.0,735576,735780
37456874.0,735782,736112
37457348.0,736114,736338
37461058.0,736340,736501
37464740.0,736503,736720
37467994.0,736722,736989
37468488.0,736991,737190
37469778.0,737192,737489
37474494.0,737491,737669
37474870.0,737671,737969
37479884.0,737971,738286
37481121.0,738288,738498
37484472.0,738500,738726
37489921.0,738728,738905
37490479.0,738907,739097
37490540.0,739099,739435
37493143.0,739437,739671
37494285.0,739673,739923
37498331.0,739925,740152
37501369.0,740154,740383
37514211.0,740385,740731
37523773.0,740733,740951
37526647.0,740953,741198
37528454.0,741200,741520
37532821.0,741522,741841
3753432.0,741843,742116
37538054.0,742118,742470
37538055.0,742472,742737
37538809.0,742739,742993
37539661.0,742995,743226
37540360.0,743228,743383
37541261.0,743385,743655
37546274.0,743657,744002
37548268.0,744004,744128
3755078.0,744130,744246
37553832.0,744248,744368
37555432.0,744370,744582
37555969.0,744584,744921
37556604.0,744923,745180
37558498.0,745182,745239
37561272.0,745241,745504
37561884.0,745506,745649
37565685.0,745651,745873
37569644.0,745875,746109
37571041.0,746111,746363
37572352.0,746365,746567
37580686.0,746569,746779
37583092.0,746781,746999
37584802.0,747001,747256
37587553.0,747258,747511
37590954.0,747513,747662
37591891.0,747664,747949
37593046.0,747951,748248
37594235.0,748250,748474
37595026.0,748476,748745
37600186.0,748747,749065
37601731.0,749067,749298
37602279.0,749300,749415
37606710.0,749417,749716
37609038.0,749718,749997
37610248.0,749999,750030
37612632.0,750032,750282
37616000.0,750284,750559
37619514.0,750561,750689
37622733.0,750691,750953
37623372.0,750955,751175
37630585.0,751177,751556
37633231.0,751558,751697
37633966.0,751699,751880
37636101.0,751882,752232
37641539.0,752234,752408
37641589.0,752410,752717
37649997.0,752719,753075
37652030.0,753077,753344
37652038.0,753346,753597
37653062.0,753599,753917
37653869.0,753919,754156
37653908.0,754158,754446
37658795.0,754448,754673
37662159.0,754675,754971
37662167.0,754973,755200
37667417.0,755202,755439
37667418.0,755441,755709
37674314.0,755711,756075
37676328.0,756077,756201
37676445.0,756203,756418
37678075.0,756420,756683
37679604.0,756685,756959
37682477.0,756961,757248
37682481.0,757250,757443
37682926.0,757445,757663
37686302.0,757665,757888
37687398.0,757890,758077
37691288.0,758079,758386
37697159.0,758388,758661
37697229.0,758663,758867
37701799.0,758869,759158
37706557.0,759160,759354
37707828.0,759356,759425
37709955.0,759427,759618
37710302.0,759620,759840
37711294.0,759842,760146
37716664.0,760148,760371
37716995.0,760373,760547
37717384.0,760549,760869
37719228.0,760871,761243
37719703.0,761245,761618
37721809.0,761620,761872
37722281.0,761874,762096
37723348.0,762098,762200
37725401.0,762202,762429
37725833.0,762431,762659
37725963.0,762661,762878
37727018.0,762880,763144
37731059.0,763146,763412
37731154.0,763414,763640
37737036.0,763642,763866
37739122.0,763868,764093
37739867.0,764095,764214
37741480.0,764216,764432
37741865.0,764434,764643
37743123.0,764645,764883
37749887.0,764885,765151
37761872.0,765153,765387
37761911.0,765389,765594
37762337.0,765596,765778
37762466.0,765780,766057
37765369.0,766059,766256
37765455.0,766258,766482
37769875.0,766484,766834
37770752.0,766836,766954
37783945.0,766956,767157
37786281.0,767159,767391
37787439.0,767393,767557
37788349.0,767559,767804
37792967.0,767806,768046
37795691.0,768048,768621
37803273.0,768623,768887
37803280.0,768889,769151
37803314.0,769153,769453
3780665.0,769455,769678
37808214.0,769680,770227
37810381.0,770229,770412
37811929.0,770414,770588
37812350.0,770590,770880
37813193.0,770882,771056
37814446.0,771058,771272
37815810.0,771274,771547
37816495.0,771549,771833
37816986.0,771835,772143
37817885.0,772145,772327
37819415.0,772329,772628
37824828.0,772630,772899
37828776.0,772901,773104
37828926.0,773106,773370
37828934.0,773372,773700
37831626.0,773702,773945
37834187.0,773947,774193
37837470.0,774195,774500
37838155.0,774502,774780
37839393.0,774782,775067
37849832.0,775069,775359
37850886.0,775361,775586
37851276.0,775588,775860
37855950.0,775862,776167
37857601.0,776169,776338
37858961.0,776340,776549
37860246.0,776551,776754
37860252.0,776756,776974
37861059.0,776976,777056
37864879.0,777058,777277
37868313.0,777279,777547
37872143.0,777549,777740
37872738.0,777742,777971
37877090.0,777973,778264
37878085.0,778266,778582
37878725.0,778584,778932
37880577.0,778934,779293
37882077.0,779295,779530
37884874.0,779532,779821
37889164.0,779823,780103
37900110.0,780105,780373
37903778.0,780375,780543
37913986.0,780545,780754
37918960.0,780756,781018
37920843.0,781020,781252
37929676.0,781254,781471
37931158.0,781473,781675
37934825.0,781677,781921
37935439.0,781923,782126
37935586.0,782128,782336
37936339.0,782338,782560
37937624.0,782562,782843
37938556.0,782845,782991
37938583.0,782993,783207
37940018.0,783209,783409
37940654.0,783411,783603
37948586.0,783605,783924
37955399.0,783926,784172
37956067.0,784174,784459
37966579.0,784461,784589
37967146.0,784591,784799
37970738.0,784801,785033
37971599.0,785035,785221
37974552.0,785223,785434
37975264.0,785436,785635
37976306.0,785637,785963
37981586.0,785965,786246
37986260.0,786248,786523
37988568.0,786525,786793
37993774.0,786795,787104
37995323.0,787106,787372
37995374.0,787374,787557
38003347.0,787559,787774
38005700.0,787776,787972
38009661.0,787974,788109
38009862.0,788111,788326
38011108.0,788328,788585
38012865.0,788587,788842
38019431.0,788844,788965
38023907.0,788967,789200
38029620.0,789202,789436
38030972.0,789438,789833
38033071.0,789835,789974
38037456.0,789976,790169
38038768.0,790171,790499
38041011.0,790501,790781
38047628.0,790783,790993
38051956.0,790995,791280
38053761.0,791282,791533
38057721.0,791535,791614
38058237.0,791616,791837
38058244.0,791839,792007
38060616.0,792009,792267
38060668.0,792269,792549
38062375.0,792551,792805
38072329.0,792807,792978
38073308.0,792980,793256
38077131.0,793258,793430
38082218.0,793432,793678
38085691.0,793680,793914
38087806.0,793916,794129
38088241.0,794131,794400
38093101.0,794402,794660
38093996.0,794662,794966
38095260.0,794968,795177
38096411.0,795179,795575
38098341.0,795577,795794
38100891.0,795796,796063
38102813.0,796065,796168
38108117.0,796170,796368
38108914.0,796370,796657
38109503.0,796659,796932
38109710.0,796934,796999
38113320.0,797001,797268
38114353.0,797270,797340
38123363.0,797342,797601
38124377.0,797603,797823
38128552.0,797825,798012
38130059.0,798014,798177
38131117.0,798179,798329
38134220.0,798331,798797
38135780.0,798799,799054
38142229.0,799056,799294
38144709.0,799296,799601
38148416.0,799603,799867
38163293.0,799869,800154
38163880.0,800156,800399
38163896.0,800401,800651
38163910.0,800653,800956
38164019.0,800958,801142
38167110.0,801144,801333
38174365.0,801335,801535
38183327.0,801537,801803
38185653.0,801805,802120
38192695.0,802122,802372
38194910.0,802374,802527
38198212.0,802529,802776
38198228.0,802778,802981
38200224.0,802983,803230
38206190.0,803232,803499
38212638.0,803501,803722
38214462.0,803724,803936
38214870.0,803938,804237
38214876.0,804239,804497
38215563.0,804499,804767
38217868.0,804769,805052
38223702.0,805054,805290
38224176.0,805292,805361
38227608.0,805363,805688
3822841.0,805690,805865
38235209.0,805867,806135
38236419.0,806137,806402
38238629.0,806404,806569
38246890.0,806571,806845
38250445.0,806847,807096
38252297.0,807098,807423
38252634.0,807425,807658
38262942.0,807660,808024
38263080.0,808026,808254
38263872.0,808256,808435
38277077.0,808437,808733
38281155.0,808735,808989
38281646.0,808991,809309
38285079.0,809311,809631
38285217.0,809633,809973
38288407.0,809975,810267
38288629.0,810269,810502
38291371.0,810504,810880
38291701.0,810882,811106
38292308.0,811108,811326
